Time,Temperature,Voltage_terminal,SOC,V1,Charge_Current,Capacity,R0,R1,C1
0,24.958333,3.394362,10.015604,-0.000084,-4.076110,4.076110,0.00005884,0.01145658,4846.080679
1,24.916741,3.395744,10.043381,-0.000916,-4.076110,4.076110,0.00005883,0.01145515,4846.080679
2,24.875218,3.396896,10.071159,-0.001733,-4.076110,4.076110,0.00005882,0.01145372,4846.080679
3,24.833764,3.398034,10.098937,-0.002536,-4.076110,4.076110,0.00005881,0.01145230,4846.080679
4,24.792380,3.399041,10.126715,-0.003324,-4.076110,4.076110,0.00005881,0.01145088,4846.080679
5,24.751064,3.399898,10.154492,-0.004098,-4.076110,4.076110,0.00005880,0.01144946,4846.080679
6,24.709817,3.400741,10.182270,-0.004859,-4.076110,4.076110,0.00005879,0.01144804,4846.080679
7,24.668639,3.401570,10.210048,-0.005605,-4.076110,4.076110,0.00005878,0.01144662,4846.080679
8,24.627529,3.402524,10.237826,-0.006339,-4.076110,4.076110,0.00005878,0.01144521,4846.080679
9,24.586488,3.403497,10.265604,-0.007059,-4.076110,4.076110,0.00005877,0.01144380,4846.080679
10,24.545516,3.404457,10.293381,-0.007767,-4.076110,4.076110,0.00005876,0.01144239,4846.080679
11,24.504611,3.405389,10.321159,-0.008461,-4.076110,4.076110,0.00005876,0.01144098,4846.080679
12,24.463775,3.406239,10.348937,-0.009144,-4.076110,4.076110,0.00005875,0.01143958,4846.080679
13,24.423007,3.407077,10.376715,-0.009814,-4.076110,4.076110,0.00005874,0.01143818,4846.080679
14,24.382307,3.407902,10.404492,-0.010472,-4.076110,4.076110,0.00005873,0.01143678,4846.080679
15,24.341675,3.408716,10.432270,-0.011118,-4.076110,4.076110,0.00005873,0.01143538,4846.080679
16,24.301110,3.409518,10.460048,-0.011753,-4.076110,4.076110,0.00005872,0.01143399,4846.080679
17,24.260613,3.410309,10.487826,-0.012376,-4.076110,4.076110,0.00005871,0.01143260,4846.080679
18,24.220184,3.411088,10.515604,-0.012988,-4.076110,4.076110,0.00005871,0.01143121,4846.080679
