Time,Temperature,Voltage_terminal,SOC,V1,Charge_Current,Capacity,R0,R1,C1
0,24.958333,3.795070,60.308489,-0.000084,-4.076110,4.076110,0.00005884,0.01145658,4846.080679
1,24.916741,3.796535,60.336267,-0.000916,-4.076110,4.076110,0.00005883,0.01145515,4846.080679
2,24.875218,3.797769,60.364045,-0.001733,-4.076110,4.076110,0.00005882,0.01145372,4846.080679
3,24.833764,3.798989,60.391822,-0.002536,-4.076110,4.076110,0.00005881,0.01145230,4846.080679
4,24.792380,3.800158,60.419600,-0.003324,-4.076110,4.076110,0.00005881,0.01145088,4846.080679
5,24.751064,3.801270,60.447378,-0.004098,-4.076110,4.076110,0.00005880,0.01144946,4846.080679
6,24.709817,3.802368,60.475156,-0.004859,-4.076110,4.076110,0.00005879,0.01144804,4846.080679
7,24.668639,3.803452,60.502933,-0.005605,-4.076110,4.076110,0.00005878,0.01144662,4846.080679
8,24.627529,3.804588,60.530711,-0.006339,-4.076110,4.076110,0.00005878,0.01144521,4846.080679
9,24.586488,3.805726,60.558489,-0.007059,-4.076110,4.076110,0.00005877,0.01144380,4846.080679
10,24.545516,3.806850,60.586267,-0.007767,-4.076110,4.076110,0.00005876,0.01144239,4846.080679
11,24.504611,3.807963,60.614045,-0.008461,-4.076110,4.076110,0.00005876,0.01144098,4846.080679
12,24.463775,3.809065,60.641822,-0.009144,-4.076110,4.076110,0.00005875,0.01143958,4846.080679
13,24.423007,3.810155,60.669600,-0.009814,-4.076110,4.076110,0.00005874,0.01143818,4846.080679
14,24.382307,3.811233,60.697378,-0.010472,-4.076110,4.076110,0.00005873,0.01143678,4846.080679
15,24.341675,3.812166,60.725156,-0.011118,-4.076110,4.076110,0.00005873,0.01143538,4846.080679
16,24.301110,3.812968,60.752933,-0.011753,-4.076110,4.076110,0.00005872,0.01143399,4846.080679
17,24.260613,3.813759,60.780711,-0.012376,-4.076110,4.076110,0.00005871,0.01143260,4846.080679
18,24.220184,3.814538,60.808489,-0.012988,-4.076110,4.076110,0.00005871,0.01143121,4846.080679
19,24.179822,3.815528,60.836267,-0.013590,-4.076110,4.076110,0.00005870,0.01142982,4846.080679
20,24.139527,3.816535,60.864045,-0.014180,-4.076110,4.076110,0.00005869,0.01142844,4846.080679
21,24.099299,3.817532,60.891822,-0.014760,-4.076110,4.076110,0.00005868,0.01142705,4846.080679
22,24.059138,3.818499,60.919600,-0.015329,-4.076110,4.076110,0.00005868,0.01142567,4846.080679
23,24.019045,3.819393,60.947378,-0.015888,-4.076110,4.076110,0.00005867,0.01142429,4846.080679
24,23.979018,3.820277,60.975156,-0.016437,-4.076110,4.076110,0.00005866,0.01142292,4846.080679
25,23.939058,3.821151,61.002933,-0.016977,-4.076110,4.076110,0.00005866,0.01142154,4846.080679
26,23.899164,3.822016,61.030711,-0.017506,-4.076110,4.076110,0.00005865,0.01142017,4846.080679
27,23.859337,3.822871,61.058489,-0.018026,-4.076110,4.076110,0.00005864,0.01141880,4846.080679
28,23.819576,3.823716,61.086267,-0.018537,-4.076110,4.076110,0.00005863,0.01141744,4846.080679
29,23.779882,3.824552,61.114045,-0.019038,-4.076110,4.076110,0.00005863,0.01141607,4846.080679
30,23.740254,3.825382,61.141822,-0.019531,-4.076110,4.076110,0.00005862,0.01141471,4846.080679
31,23.700691,3.826204,61.169600,-0.020015,-4.076110,4.076110,0.00005861,0.01141335,4846.080679
32,23.661195,3.827016,61.197378,-0.020489,-4.076110,4.076110,0.00005861,0.01141199,4846.080679
33,23.621765,3.827767,61.225156,-0.020956,-4.076110,4.076110,0.00005860,0.01141064,4846.080679
34,23.582400,3.828392,61.252933,-0.021414,-4.076110,4.076110,0.00005859,0.01140928,4846.080679
35,23.543101,3.829009,61.280711,-0.021863,-4.076110,4.076110,0.00005859,0.01140793,4846.080679
36,23.503867,3.829618,61.308489,-0.022305,-4.076110,4.076110,0.00005858,0.01140659,4846.080679
37,23.464699,3.830331,61.336267,-0.022739,-4.076110,4.076110,0.00005857,0.01140524,4846.080679
38,23.425596,3.831092,61.364045,-0.023164,-4.076110,4.076110,0.00005857,0.01140389,4846.080679
39,23.386558,3.831845,61.391822,-0.023583,-4.076110,4.076110,0.00005856,0.01140255,4846.080679
40,23.347585,3.832590,61.419600,-0.023993,-4.076110,4.076110,0.00005855,0.01140121,4846.080679
41,23.308678,3.833328,61.447378,-0.024396,-4.076110,4.076110,0.00005854,0.01139988,4846.080679
42,23.269835,3.834059,61.475156,-0.024792,-4.076110,4.076110,0.00005854,0.01139854,4846.080679
43,23.231057,3.834783,61.502933,-0.025181,-4.076110,4.076110,0.00005853,0.01139721,4846.080679
44,23.192343,3.835499,61.530711,-0.025563,-4.076110,4.076110,0.00005852,0.01139588,4846.080679
45,23.153694,3.836209,61.558489,-0.025937,-4.076110,4.076110,0.00005852,0.01139455,4846.080679
46,23.115109,3.836912,61.586267,-0.026305,-4.076110,4.076110,0.00005851,0.01139322,4846.080679
47,23.076589,3.837608,61.614045,-0.026667,-4.076110,4.076110,0.00005850,0.01139190,4846.080679
48,23.038133,3.838174,61.641822,-0.027021,-4.076110,4.076110,0.00005850,0.01139058,4846.080679
49,22.999741,3.838689,61.669600,-0.027370,-4.076110,4.076110,0.00005849,0.01138926,4846.080679
50,22.961413,3.839199,61.697378,-0.027712,-4.076110,4.076110,0.00005848,0.01138794,4846.080679
51,22.923149,3.839718,61.725156,-0.028048,-4.076110,4.076110,0.00005848,0.01138662,4846.080679
52,22.884948,3.840384,61.752933,-0.028377,-4.076110,4.076110,0.00005847,0.01138531,4846.080679
53,22.846812,3.841043,61.780711,-0.028701,-4.076110,4.076110,0.00005846,0.01138400,4846.080679
54,22.808738,3.841697,61.808489,-0.029019,-4.076110,4.076110,0.00005846,0.01138269,4846.080679
55,22.770729,3.842305,61.836267,-0.029331,-4.076110,4.076110,0.00005845,0.01138138,4846.080679
56,22.732782,3.842861,61.864045,-0.029638,-4.076110,4.076110,0.00005844,0.01138008,4846.080679
57,22.694899,3.843412,61.891822,-0.029939,-4.076110,4.076110,0.00005844,0.01137878,4846.080679
58,22.657079,3.843957,61.919600,-0.030234,-4.076110,4.076110,0.00005843,0.01137748,4846.080679
59,22.619322,3.844568,61.947378,-0.030524,-4.076110,4.076110,0.00005842,0.01137618,4846.080679
60,22.581628,3.845191,61.975156,-0.030809,-4.076110,4.076110,0.00005842,0.01137488,4846.080679
61,22.543997,3.845808,62.002933,-0.031089,-4.076110,4.076110,0.00005841,0.01137359,4846.080679
62,22.506429,3.846420,62.030711,-0.031363,-4.076110,4.076110,0.00005840,0.01137230,4846.080679
63,22.468923,3.847024,62.058489,-0.031633,-4.076110,4.076110,0.00005840,0.01137101,4846.080679
64,22.431479,3.847623,62.086267,-0.031897,-4.076110,4.076110,0.00005839,0.01136972,4846.080679
65,22.394098,3.848218,62.114045,-0.032157,-4.076110,4.076110,0.00005838,0.01136844,4846.080679
66,22.356780,3.848719,62.141822,-0.032412,-4.076110,4.076110,0.00005838,0.01136716,4846.080679
67,22.319523,3.849137,62.169600,-0.032662,-4.076110,4.076110,0.00005837,0.01136587,4846.080679
68,22.282329,3.849550,62.197378,-0.032908,-4.076110,4.076110,0.00005836,0.01136460,4846.080679
69,22.245197,3.849959,62.225156,-0.033150,-4.076110,4.076110,0.00005836,0.01136332,4846.080679
70,22.208126,3.850363,62.252933,-0.033386,-4.076110,4.076110,0.00005835,0.01136205,4846.080679
