Time,Temperature,Voltage_terminal,SOC,V1,Charge_Current,Capacity,R0,R1,C1
0,24.958333,3.632986,40.272385,-0.000084,-4.076110,4.076110,0.00005884,0.01145658,4846.080679
1,24.916741,3.634116,40.300163,-0.000916,-4.076110,4.076110,0.00005883,0.01145515,4846.080679
2,24.875218,3.635016,40.327941,-0.001733,-4.076110,4.076110,0.00005882,0.01145372,4846.080679
3,24.833764,3.635901,40.355719,-0.002536,-4.076110,4.076110,0.00005881,0.01145230,4846.080679
4,24.792380,3.636773,40.383497,-0.003324,-4.076110,4.076110,0.00005881,0.01145088,4846.080679
5,24.751064,3.637632,40.411274,-0.004098,-4.076110,4.076110,0.00005880,0.01144946,4846.080679
6,24.709817,3.638477,40.439052,-0.004859,-4.076110,4.076110,0.00005879,0.01144804,4846.080679
7,24.668639,3.639309,40.466830,-0.005605,-4.076110,4.076110,0.00005878,0.01144662,4846.080679
8,24.627529,3.640195,40.494608,-0.006339,-4.076110,4.076110,0.00005878,0.01144521,4846.080679
9,24.586488,3.641082,40.522385,-0.007059,-4.076110,4.076110,0.00005877,0.01144380,4846.080679
10,24.545516,3.641957,40.550163,-0.007767,-4.076110,4.076110,0.00005876,0.01144239,4846.080679
11,24.504611,3.642819,40.577941,-0.008461,-4.076110,4.076110,0.00005876,0.01144098,4846.080679
12,24.463775,3.643669,40.605719,-0.009144,-4.076110,4.076110,0.00005875,0.01143958,4846.080679
13,24.423007,3.644507,40.633497,-0.009814,-4.076110,4.076110,0.00005874,0.01143818,4846.080679
14,24.382307,3.645332,40.661274,-0.010472,-4.076110,4.076110,0.00005873,0.01143678,4846.080679
15,24.341675,3.646058,40.689052,-0.011118,-4.076110,4.076110,0.00005873,0.01143538,4846.080679
16,24.301110,3.646692,40.716830,-0.011753,-4.076110,4.076110,0.00005872,0.01143399,4846.080679
17,24.260613,3.647316,40.744608,-0.012376,-4.076110,4.076110,0.00005871,0.01143260,4846.080679
18,24.220184,3.647928,40.772385,-0.012988,-4.076110,4.076110,0.00005871,0.01143121,4846.080679
19,24.179822,3.648677,40.800163,-0.013590,-4.076110,4.076110,0.00005870,0.01142982,4846.080679
20,24.139527,3.649435,40.827941,-0.014180,-4.076110,4.076110,0.00005869,0.01142844,4846.080679
21,24.099299,3.650182,40.855719,-0.014760,-4.076110,4.076110,0.00005868,0.01142705,4846.080679
22,24.059138,3.650919,40.883497,-0.015329,-4.076110,4.076110,0.00005868,0.01142567,4846.080679
23,24.019045,3.651646,40.911274,-0.015888,-4.076110,4.076110,0.00005867,0.01142429,4846.080679
24,23.979018,3.652363,40.939052,-0.016437,-4.076110,4.076110,0.00005866,0.01142292,4846.080679
25,23.939058,3.653070,40.966830,-0.016977,-4.076110,4.076110,0.00005866,0.01142154,4846.080679
26,23.899164,3.653715,40.994608,-0.017506,-4.076110,4.076110,0.00005865,0.01142017,4846.080679
27,23.859337,3.654318,41.022385,-0.018026,-4.076110,4.076110,0.00005864,0.01141880,4846.080679
28,23.819576,3.654911,41.050163,-0.018537,-4.076110,4.076110,0.00005863,0.01141744,4846.080679
29,23.779882,3.655494,41.077941,-0.019038,-4.076110,4.076110,0.00005863,0.01141607,4846.080679
30,23.740254,3.656154,41.105719,-0.019531,-4.076110,4.076110,0.00005862,0.01141471,4846.080679
31,23.700691,3.656808,41.133497,-0.020015,-4.076110,4.076110,0.00005861,0.01141335,4846.080679
32,23.661195,3.657453,41.161274,-0.020489,-4.076110,4.076110,0.00005861,0.01141199,4846.080679
33,23.621765,3.658088,41.189052,-0.020956,-4.076110,4.076110,0.00005860,0.01141064,4846.080679
34,23.582400,3.658714,41.216830,-0.021414,-4.076110,4.076110,0.00005859,0.01140928,4846.080679
35,23.543101,3.659331,41.244608,-0.021863,-4.076110,4.076110,0.00005859,0.01140793,4846.080679
36,23.503867,3.659940,41.272385,-0.022305,-4.076110,4.076110,0.00005858,0.01140659,4846.080679
37,23.464699,3.660483,41.300163,-0.022739,-4.076110,4.076110,0.00005857,0.01140524,4846.080679
38,23.425596,3.660991,41.327941,-0.023164,-4.076110,4.076110,0.00005857,0.01140389,4846.080679
39,23.386558,3.661492,41.355719,-0.023583,-4.076110,4.076110,0.00005856,0.01140255,4846.080679
40,23.347585,3.661987,41.383497,-0.023993,-4.076110,4.076110,0.00005855,0.01140121,4846.080679
41,23.308678,3.662558,41.411274,-0.024396,-4.076110,4.076110,0.00005854,0.01139988,4846.080679
42,23.269835,3.663121,41.439052,-0.024792,-4.076110,4.076110,0.00005854,0.01139854,4846.080679
43,23.231057,3.663677,41.466830,-0.025181,-4.076110,4.076110,0.00005853,0.01139721,4846.080679
44,23.192343,3.664161,41.494608,-0.025563,-4.076110,4.076110,0.00005852,0.01139588,4846.080679
45,23.153694,3.664536,41.522385,-0.025937,-4.076110,4.076110,0.00005852,0.01139455,4846.080679
46,23.115109,3.664904,41.550163,-0.026305,-4.076110,4.076110,0.00005851,0.01139322,4846.080679
47,23.076589,3.665265,41.577941,-0.026667,-4.076110,4.076110,0.00005850,0.01139190,4846.080679
48,23.038133,3.665809,41.605719,-0.027021,-4.076110,4.076110,0.00005850,0.01139058,4846.080679
49,22.999741,3.666410,41.633497,-0.027370,-4.076110,4.076110,0.00005849,0.01138926,4846.080679
50,22.961413,3.667004,41.661274,-0.027712,-4.076110,4.076110,0.00005848,0.01138794,4846.080679
51,22.923149,3.667575,41.689052,-0.028048,-4.076110,4.076110,0.00005848,0.01138662,4846.080679
52,22.884948,3.667987,41.716830,-0.028377,-4.076110,4.076110,0.00005847,0.01138531,4846.080679
53,22.846812,3.668393,41.744608,-0.028701,-4.076110,4.076110,0.00005846,0.01138400,4846.080679
54,22.808738,3.668793,41.772385,-0.029019,-4.076110,4.076110,0.00005846,0.01138269,4846.080679
55,22.770729,3.669227,41.800163,-0.029331,-4.076110,4.076110,0.00005845,0.01138138,4846.080679
56,22.732782,3.669701,41.827941,-0.029638,-4.076110,4.076110,0.00005844,0.01138008,4846.080679
