Time,Temperature,Voltage_terminal,SOC,V1,Charge_Current,Capacity,R0,R1,C1
0,25.033333,3.632986,40.272385,-0.000084,-4.076110,4.076110,0.00005885,0.01145916,4846.080679
1,25.066616,3.634116,40.300163,-0.000916,-4.076110,4.076110,0.00005885,0.01146030,4846.080679
2,25.099843,3.635016,40.327941,-0.001733,-4.076110,4.076110,0.00005886,0.01146145,4846.080679
3,25.133015,3.635901,40.355719,-0.002536,-4.076110,4.076110,0.00005887,0.01146259,4846.080679
4,25.166132,3.636773,40.383497,-0.003324,-4.076110,4.076110,0.00005887,0.01146372,4846.080679
5,25.199193,3.637633,40.411274,-0.004098,-4.076110,4.076110,0.00005888,0.01146486,4846.080679
6,25.232199,3.638478,40.439052,-0.004859,-4.076110,4.076110,0.00005888,0.01146599,4846.080679
7,25.265150,3.639310,40.466830,-0.005606,-4.076110,4.076110,0.00005889,0.01146713,4846.080679
8,25.298047,3.640196,40.494608,-0.006340,-4.076110,4.076110,0.00005890,0.01146826,4846.080679
9,25.330888,3.641084,40.522385,-0.007060,-4.076110,4.076110,0.00005890,0.01146939,4846.080679
10,25.363675,3.641959,40.550163,-0.007768,-4.076110,4.076110,0.00005891,0.01147051,4846.080679
11,25.396407,3.642822,40.577941,-0.008463,-4.076110,4.076110,0.00005891,0.01147164,4846.080679
12,25.429085,3.643672,40.605719,-0.009146,-4.076110,4.076110,0.00005892,0.01147276,4846.080679
13,25.461708,3.644510,40.633497,-0.009816,-4.076110,4.076110,0.00005892,0.01147388,4846.080679
14,25.494276,3.645336,40.661274,-0.010475,-4.076110,4.076110,0.00005893,0.01147500,4846.080679
15,25.526791,3.646062,40.689052,-0.011122,-4.076110,4.076110,0.00005894,0.01147612,4846.080679
16,25.559251,3.646698,40.716830,-0.011757,-4.076110,4.076110,0.00005894,0.01147724,4846.080679
17,25.591657,3.647322,40.744608,-0.012381,-4.076110,4.076110,0.00005895,0.01147835,4846.080679
18,25.624009,3.647935,40.772385,-0.012994,-4.076110,4.076110,0.00005895,0.01147946,4846.080679
