Time,Temperature,Voltage_terminal,SOC,V1,Charge_Current,Capacity,R0,R1,C1
0,25.000000,3.394362,10.015604,-0.000084,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
1,25.000005,3.395744,10.043381,-0.000916,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
2,25.000010,3.396896,10.071159,-0.001733,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
3,25.000015,3.398034,10.098937,-0.002536,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
4,25.000020,3.399042,10.126715,-0.003324,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
5,25.000024,3.399898,10.154492,-0.004098,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
6,25.000029,3.400741,10.182270,-0.004859,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
7,25.000034,3.401570,10.210048,-0.005606,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
8,25.000039,3.402525,10.237826,-0.006339,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
9,25.000044,3.403498,10.265604,-0.007060,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
10,25.000049,3.404458,10.293381,-0.007767,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
11,25.000053,3.405391,10.321159,-0.008462,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
12,25.000058,3.406241,10.348937,-0.009145,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
13,25.000063,3.407079,10.376715,-0.009815,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
14,25.000068,3.407904,10.404492,-0.010474,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
15,25.000073,3.408718,10.432270,-0.011120,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
16,25.000077,3.409521,10.460048,-0.011755,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
17,25.000082,3.410312,10.487826,-0.012379,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
18,25.000087,3.411092,10.515604,-0.012992,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
19,25.000092,3.411934,10.543381,-0.013593,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
20,25.000096,3.412775,10.571159,-0.014184,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
21,25.000101,3.413605,10.598937,-0.014765,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
22,25.000106,3.414385,10.626715,-0.015335,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
23,25.000110,3.415030,10.654492,-0.015895,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
24,25.000115,3.415665,10.682270,-0.016445,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
25,25.000120,3.416290,10.710048,-0.016985,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
26,25.000125,3.416955,10.737826,-0.017515,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
27,25.000129,3.417644,10.765604,-0.018036,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
28,25.000134,3.418323,10.793381,-0.018548,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
29,25.000139,3.418993,10.821159,-0.019050,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
30,25.000143,3.419735,10.848937,-0.019544,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
31,25.000148,3.420472,10.876715,-0.020029,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
32,25.000152,3.421201,10.904492,-0.020505,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
33,25.000157,3.421920,10.932270,-0.020972,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
34,25.000162,3.422629,10.960048,-0.021432,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
35,25.000166,3.423330,10.987826,-0.021883,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
36,25.000171,3.424023,11.015604,-0.022326,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
37,25.000176,3.424710,11.043381,-0.022761,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
38,25.000180,3.425389,11.071159,-0.023188,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
39,25.000185,3.426062,11.098937,-0.023608,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
40,25.000189,3.426724,11.126715,-0.024020,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
41,25.000194,3.427297,11.154492,-0.024425,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
42,25.000198,3.427862,11.182270,-0.024823,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
43,25.000203,3.428420,11.210048,-0.025213,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
44,25.000208,3.428971,11.237826,-0.025597,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
45,25.000212,3.429515,11.265604,-0.025974,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
46,25.000217,3.430052,11.293381,-0.026344,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
47,25.000221,3.430583,11.321159,-0.026707,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
48,25.000226,3.431168,11.348937,-0.027064,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
49,25.000230,3.431769,11.376715,-0.027414,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
50,25.000235,3.432363,11.404492,-0.027759,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
51,25.000239,3.432943,11.432270,-0.028097,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
52,25.000244,3.433442,11.460048,-0.028429,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
53,25.000248,3.433936,11.487826,-0.028755,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
54,25.000253,3.434424,11.515604,-0.029075,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
55,25.000257,3.434944,11.543381,-0.029390,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
56,25.000262,3.435506,11.571159,-0.029699,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
57,25.000266,3.436062,11.598937,-0.030003,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
58,25.000271,3.436613,11.626715,-0.030301,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
59,25.000275,3.437156,11.654492,-0.030594,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
60,25.000279,3.437693,11.682270,-0.030881,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
61,25.000284,3.438225,11.710048,-0.031163,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
62,25.000288,3.438739,11.737826,-0.031441,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
63,25.000293,3.439178,11.765604,-0.031713,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
64,25.000297,3.439613,11.793381,-0.031981,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
65,25.000301,3.440044,11.821159,-0.032244,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
66,25.000306,3.440426,11.848937,-0.032502,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
67,25.000310,3.440765,11.876715,-0.032755,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
68,25.000315,3.441099,11.904492,-0.033004,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
69,25.000319,3.441428,11.932270,-0.033249,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
70,25.000323,3.441901,11.960048,-0.033489,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
71,25.000328,3.442389,11.987826,-0.033725,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
72,25.000332,3.442874,12.015604,-0.033956,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
73,25.000336,3.443353,12.043381,-0.034184,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
74,25.000341,3.443826,12.071159,-0.034407,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
75,25.000345,3.444295,12.098937,-0.034627,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
76,25.000349,3.444761,12.126715,-0.034842,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
77,25.000354,3.445273,12.154492,-0.035054,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
78,25.000358,3.445816,12.182270,-0.035262,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
79,25.000362,3.446355,12.210048,-0.035466,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
80,25.000366,3.446890,12.237826,-0.035667,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
81,25.000371,3.447344,12.265604,-0.035864,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
82,25.000375,3.447790,12.293381,-0.036057,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
83,25.000379,3.448232,12.321159,-0.036247,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
84,25.000384,3.448645,12.348937,-0.036434,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
85,25.000388,3.448996,12.376715,-0.036617,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
86,25.000392,3.449344,12.404492,-0.036797,-4.076110,4.076110,0.00005884,0.01145803,4846.080679
