Time,Temperature,Voltage_terminal,SOC,V1,Charge_Current,Capacity,R0,R1,C1
0,25.000000,3.632986,40.272385,-0.000084,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
1,25.000005,3.634116,40.300163,-0.000916,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
2,25.000010,3.635016,40.327941,-0.001733,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
3,25.000015,3.635901,40.355719,-0.002536,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
4,25.000020,3.636773,40.383497,-0.003324,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
5,25.000024,3.637632,40.411274,-0.004098,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
6,25.000029,3.638478,40.439052,-0.004859,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
7,25.000034,3.639310,40.466830,-0.005606,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
8,25.000039,3.640195,40.494608,-0.006339,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
9,25.000044,3.641083,40.522385,-0.007060,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
10,25.000049,3.641958,40.550163,-0.007767,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
11,25.000053,3.642821,40.577941,-0.008462,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
12,25.000058,3.643671,40.605719,-0.009145,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
13,25.000063,3.644509,40.633497,-0.009815,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
14,25.000068,3.645334,40.661274,-0.010474,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
15,25.000073,3.646060,40.689052,-0.011120,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
16,25.000077,3.646695,40.716830,-0.011755,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
17,25.000082,3.647319,40.744608,-0.012379,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
18,25.000087,3.647932,40.772385,-0.012992,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
19,25.000092,3.648681,40.800163,-0.013593,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
20,25.000096,3.649440,40.827941,-0.014184,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
21,25.000101,3.650188,40.855719,-0.014765,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
22,25.000106,3.650925,40.883497,-0.015335,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
23,25.000110,3.651653,40.911274,-0.015895,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
24,25.000115,3.652371,40.939052,-0.016445,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
25,25.000120,3.653079,40.966830,-0.016985,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
26,25.000125,3.653725,40.994608,-0.017515,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
27,25.000129,3.654328,41.022385,-0.018036,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
28,25.000134,3.654922,41.050163,-0.018548,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
29,25.000139,3.655507,41.077941,-0.019050,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
30,25.000143,3.656168,41.105719,-0.019544,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
31,25.000148,3.656823,41.133497,-0.020029,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
32,25.000152,3.657469,41.161274,-0.020505,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
33,25.000157,3.658106,41.189052,-0.020972,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
34,25.000162,3.658733,41.216830,-0.021432,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
35,25.000166,3.659351,41.244608,-0.021883,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
36,25.000171,3.659962,41.272385,-0.022326,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
37,25.000176,3.660506,41.300163,-0.022761,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
38,25.000180,3.661016,41.327941,-0.023188,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
39,25.000185,3.661518,41.355719,-0.023608,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
40,25.000189,3.662016,41.383497,-0.024020,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
41,25.000194,3.662588,41.411274,-0.024425,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
42,25.000198,3.663153,41.439052,-0.024823,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
43,25.000203,3.663711,41.466830,-0.025213,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
44,25.000208,3.664197,41.494608,-0.025597,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
45,25.000212,3.664573,41.522385,-0.025974,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
46,25.000217,3.664943,41.550163,-0.026344,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
47,25.000221,3.665307,41.577941,-0.026707,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
48,25.000226,3.665852,41.605719,-0.027064,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
49,25.000230,3.666456,41.633497,-0.027414,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
50,25.000235,3.667052,41.661274,-0.027759,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
51,25.000239,3.667625,41.689052,-0.028097,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
52,25.000244,3.668040,41.716830,-0.028429,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
53,25.000248,3.668448,41.744608,-0.028755,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
54,25.000253,3.668851,41.772385,-0.029075,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
55,25.000257,3.669287,41.800163,-0.029390,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
56,25.000262,3.669764,41.827941,-0.029699,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
57,25.000266,3.670235,41.855719,-0.030003,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
58,25.000271,3.670700,41.883497,-0.030301,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
59,25.000275,3.671093,41.911274,-0.030594,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
60,25.000279,3.671466,41.939052,-0.030881,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
61,25.000284,3.671833,41.966830,-0.031163,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
62,25.000288,3.672195,41.994608,-0.031441,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
63,25.000293,3.672550,42.022385,-0.031713,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
64,25.000297,3.672900,42.050163,-0.031981,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
65,25.000301,3.673245,42.077941,-0.032244,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
66,25.000306,3.673631,42.105719,-0.032502,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
67,25.000310,3.674051,42.133497,-0.032755,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
68,25.000315,3.674468,42.161274,-0.033004,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
