Time,Temperature,Voltage_terminal,SOC,V1,Charge_Current,Capacity,R0,R1,C1
0,25.000000,3.689455,50.290437,-0.000084,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
1,25.000005,3.690670,50.318215,-0.000916,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
2,25.000010,3.691655,50.345993,-0.001733,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
3,25.000015,3.692625,50.373771,-0.002536,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
4,25.000020,3.693618,50.401548,-0.003324,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
5,25.000024,3.694642,50.429326,-0.004098,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
6,25.000029,3.695653,50.457104,-0.004859,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
7,25.000034,3.696649,50.484882,-0.005606,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
8,25.000039,3.697565,50.512659,-0.006339,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
9,25.000044,3.698453,50.540437,-0.007060,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
10,25.000049,3.699328,50.568215,-0.007767,-4.076110,4.076110,0.00005884,0.01145801,4846.080679
11,25.000053,3.700191,50.595993,-0.008462,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
12,25.000058,3.701041,50.623771,-0.009145,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
13,25.000063,3.701879,50.651548,-0.009815,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
14,25.000068,3.702704,50.679326,-0.010474,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
15,25.000073,3.703518,50.707104,-0.011120,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
16,25.000077,3.704321,50.734882,-0.011755,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
17,25.000082,3.705112,50.762659,-0.012379,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
18,25.000087,3.705892,50.790437,-0.012992,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
19,25.000092,3.706810,50.818215,-0.013593,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
20,25.000096,3.707735,50.845993,-0.014184,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
21,25.000101,3.708651,50.873771,-0.014765,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
22,25.000106,3.709495,50.901548,-0.015335,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
23,25.000110,3.710140,50.929326,-0.015895,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
24,25.000115,3.710775,50.957104,-0.016445,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
25,25.000120,3.711400,50.984882,-0.016985,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
26,25.000125,3.712114,51.012659,-0.017515,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
27,25.000129,3.712885,51.040437,-0.018036,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
28,25.000134,3.713647,51.068215,-0.018548,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
29,25.000139,3.714399,51.095993,-0.019050,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
30,25.000143,3.714985,51.123771,-0.019544,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
31,25.000148,3.715555,51.151548,-0.020029,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
32,25.000152,3.716116,51.179326,-0.020505,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
33,25.000157,3.716721,51.207104,-0.020972,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
34,25.000162,3.717433,51.234882,-0.021432,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
35,25.000166,3.718136,51.262659,-0.021883,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
36,25.000171,3.718832,51.290437,-0.022326,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
37,25.000176,3.719518,51.318215,-0.022761,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
38,25.000180,3.720195,51.345993,-0.023188,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
39,25.000185,3.720864,51.373771,-0.023608,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
40,25.000189,3.721527,51.401548,-0.024020,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
41,25.000194,3.722184,51.429326,-0.024425,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
42,25.000198,3.722835,51.457104,-0.024823,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
43,25.000203,3.723479,51.484882,-0.025213,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
44,25.000208,3.724082,51.512659,-0.025597,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
45,25.000212,3.724626,51.540437,-0.025974,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
46,25.000217,3.725164,51.568215,-0.026344,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
47,25.000221,3.725695,51.595993,-0.026707,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
48,25.000226,3.726280,51.623771,-0.027064,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
49,25.000230,3.726881,51.651548,-0.027414,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
50,25.000235,3.727475,51.679326,-0.027759,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
51,25.000239,3.728054,51.707104,-0.028097,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
52,25.000244,3.728554,51.734882,-0.028429,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
53,25.000248,3.729047,51.762659,-0.028755,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
54,25.000253,3.729535,51.790437,-0.029075,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
55,25.000257,3.730056,51.818215,-0.029390,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
56,25.000262,3.730618,51.845993,-0.029699,-4.076110,4.076110,0.00005884,0.01145802,4846.080679
